Gene,log2FC,pval,-log10(pval),FDR,Status
LYPD5,2.18465924749708,2.2496136440435744e-33,32.647892062629836,1.7063797688904273e-32,Upregulated in BRCA_Basal
PIGB,-0.5346236476253876,2.2747155932817238e-33,32.64307289526605,1.7247825034351225e-32,Not Significant
HIRA,0.6251946905747606,2.2873706950552847e-33,32.640663447211764,1.7337374185867871e-32,Not Significant
GRIA1,-6.328792296483373,2.3647832595649657e-33,32.62620865766969,1.791751215648226e-32,Upregulated in BRCA_LumA
SLC7A1,0.9641129819039931,2.4858070960156278e-33,32.6045325765739,1.8827534143982522e-32,Not Significant
FGF21,7.975266895118197,2.4927081602103256e-33,32.60332856458865,1.8872836173872864e-32,Upregulated in BRCA_Basal
UTP14C,-0.7246381015081331,2.716342916053417e-33,32.56601540480796,2.0558437459086687e-32,Not Significant
TPTEP2,1.4317444906080288,2.7314367598900203e-33,32.56360885011873,2.0665051415716608e-32,Upregulated in BRCA_Basal
SPATA6,-1.037719120141974,2.7466139035366588e-33,32.56120238584644,2.077221676106346e-32,Upregulated in BRCA_LumA
PERP,1.283088750132027,2.7772199188084565e-33,32.55638972855247,2.09959463132321e-32,Upregulated in BRCA_Basal
C11orf84,0.854002313054079,2.7926497109313772e-33,32.55398353553068,2.1104820172703498e-32,Not Significant
LOC727896,0.8592706561797318,2.823765184208079e-33,32.549171420737345,2.1332111211186067e-32,Not Significant
NPRL2,-0.619121039396718,2.8394518009666158e-33,32.54676549896569,2.14427206669978e-32,Not Significant
C12orf10,-0.6309940148261803,2.887032838942901e-33,32.53954827615025,2.179401758257191e-32,Not Significant
REXO2,0.6949929409277705,2.9517081999216513e-33,32.52992657822692,2.2274052536223774e-32,Not Significant
MAPK3,-0.5952543621385,2.9845834624610192e-33,32.52511627176328,2.2513854221608528e-32,Not Significant
ZEB1,-1.1273825547184249,3.119761091753788e-33,32.5058786625539,2.3524901903933929e-32,Upregulated in BRCA_LumA
PRKY,2.1971562260767983,3.1370802727534974e-33,32.50347436827457,2.3646808609976583e-32,Upregulated in BRCA_Basal
TMSB10,0.9487511288338424,3.154494943492903e-33,32.501070164411075,2.3769345299517955e-32,Not Significant
S100A9,3.1050715191719305,3.1896128482938256e-33,32.49626202793136,2.402513818696502e-32,Upregulated in BRCA_Basal
ZNF516,-1.1651102603200771,3.225119022874373e-33,32.491454253114384,2.4283666829848213e-32,Upregulated in BRCA_LumA
COQ5,-0.500361443005166,3.297313278574166e-33,32.48183978846724,2.4818148881065565e-32,Not Significant
TPO,-1.6467681229479219,3.37111237264956e-33,32.472226770466804,2.5364313774119424e-32,Upregulated in BRCA_LumA
FUT5,3.0843757731927153,3.389817036218483e-33,32.469823742004905,2.549569866170486e-32,Upregulated in BRCA_Basal
CHD6,-0.780604504107697,3.408624773234471e-33,32.4674208039582,2.562776221957672e-32,Not Significant
NEAT1,-1.2395230323714514,3.5042294086862054e-33,32.4554074699511,2.633691538733464e-32,Upregulated in BRCA_LumA
ZNF175,-0.9068930994647678,3.523667538858258e-33,32.45300507439466,2.647331034869782e-32,Not Significant
DNAI1,-2.7823063814730165,3.5925481537501475e-33,32.444597401964,2.698093082673702e-32,Upregulated in BRCA_LumA
SH3KBP1,1.00601198556099,3.64256575422351e-33,32.438592599766984,2.7336563330343083e-32,Upregulated in BRCA_Basal
C14orf143,-0.6054235904941522,3.64256575422351e-33,32.438592599766984,2.7336563330343083e-32,Not Significant
PGM5,-1.3002676301636171,3.7446851577647715e-33,32.42658469064632,2.80824013402842e-32,Upregulated in BRCA_LumA
DDX12B,1.1468702055611626,3.7446851577647715e-33,32.42658469064632,2.80824013402842e-32,Upregulated in BRCA_Basal
CLDN25,-3.207534556519947,3.870987925206158e-33,32.41217818337609,2.901897341957616e-32,Upregulated in BRCA_LumA
RASAL2-AS1,1.0374937509778088,3.892445896171094e-33,32.40977741528075,2.916917636875037e-32,Upregulated in BRCA_Basal
HTRA1,-1.0750765282218042,3.9575311920208396e-33,32.40257565347909,2.96460843365767e-32,Upregulated in BRCA_LumA
MET,2.1335769593262004,4.0015207104109964e-33,32.397774931014446,2.9964672239493733e-32,Upregulated in BRCA_Basal
TRIML2,4.3123311155684885,4.0684171332333485e-33,32.39057452542135,3.04544993577825e-32,Upregulated in BRCA_Basal
CAGE1,2.7816110310903968,4.136424163436393e-33,32.38337493355177,3.0952279717501065e-32,Upregulated in BRCA_Basal
YIPF4,0.4953448766655121,4.182388216273075e-33,32.37857565770676,3.1284812767586934e-32,Not Significant
FBXW4,-0.6401505054520396,4.2288595013215405e-33,32.373776743515755,3.160937677526972e-32,Not Significant
MST4,1.022890171239208,4.2288595013215405e-33,32.373776743515755,3.160937677526972e-32,Upregulated in BRCA_Basal
EIF4E3,-0.7829391755535425,4.371372633996301e-33,32.35938217086324,3.2662718027799023e-32,Not Significant
TMPRSS13,1.2651196863959173,4.395584245507772e-33,32.35698339186743,3.2831670021597547e-32,Upregulated in BRCA_Basal
MRPS9,0.7115205770019336,4.4199290371042134e-33,32.35458470328472,3.300149344370606e-32,Not Significant
TARS,0.7135116078449673,4.4444077362349985e-33,32.35218610511506,3.317219277266995e-32,Not Significant
CCDC71,-0.5368983421557688,4.4937697866427764e-33,32.347389180014716,3.352842490266781e-32,Not Significant
E2F5,1.2386627601343,4.568835582971611e-33,32.34019447046103,3.407610632185079e-32,Upregulated in BRCA_Basal
MAP2K3,0.747626543664299,4.64514660615081e-33,32.33300057462243,3.46326737154805e-32,Not Significant
TEX261,0.49535847962586,4.6967225289905965e-33,32.32820509612668,3.500448705042828e-32,Not Significant
EML2,-0.888478359249653,4.8015867087552745e-33,32.31861522408563,3.577304142710266e-32,Not Significant
CCDC39,-1.3814705275211605,4.8817578199136564e-33,32.31142376938502,3.635713500870722e-32,Upregulated in BRCA_LumA
SLC30A5,-0.5299499281545632,4.908775850495686e-33,32.309026798642726,3.654508813514894e-32,Not Significant
ZMYND8,-0.7515578201833253,4.9907242090753456e-33,32.301836428888855,3.714170450555239e-32,Not Significant
KLHL28,-0.7650831731735425,5.0740311276135124e-33,32.29464687284363,3.774799516909864e-32,Not Significant
FUT3,1.897105281240272,5.158718968905604e-33,32.287458130505826,3.8364115913013844e-32,Upregulated in BRCA_Basal
GALNT5,-2.3457650574110516,5.3323287040607645e-33,32.27308308694765,3.964084070649231e-32,Upregulated in BRCA_LumA
PGPEP1L,4.4144396449200265,5.3470554326210685e-33,32.27188531357,3.973592298678706e-32,Upregulated in BRCA_Basal
STARD7,0.5133653454016704,5.4512797170101806e-33,32.26350153280678,4.0495784660975705e-32,Not Significant
TRAK2,-0.8216090055772952,5.744455383249297e-33,32.240751139344944,4.2658246671555944e-32,Not Significant
KLRG2,2.1345979212954704,5.9049941887822854e-33,32.22878052544776,4.3834540797914225e-32,Upregulated in BRCA_Basal
FANCG,0.7613652524248145,5.921291092082795e-33,32.22758358837285,4.3939620480055985e-32,Not Significant
NICN1,-0.6772929965091762,5.954019024258432e-33,32.22518978203104,4.4166508438081886e-32,Not Significant
TFAP2B,-2.6739373990717756,6.0366269502620294e-33,32.21920566172291,4.4763105083294654e-32,Upregulated in BRCA_LumA
OLFM2,1.712522202563218,6.154193644478266e-33,32.21082884260184,4.561840505686599e-32,Upregulated in BRCA_Basal
GLRX3,0.655342572013227,6.361050479876147e-33,32.196471157945766,4.713471785702375e-32,Not Significant
ACACB,-1.4395525362196446,6.592943098702341e-33,32.18092067247808,4.883538140764427e-32,Upregulated in BRCA_LumA
FAM110C,-1.1095042214629154,6.814440932581407e-33,32.166569768568046,5.045784881079225e-32,Upregulated in BRCA_LumA
CITED1,-1.6572374263344476,7.082210633022017e-33,32.149831160972596,5.242164421657494e-32,Upregulated in BRCA_LumA
ASPN,-1.9026357701615655,7.219988096504233e-33,32.14146351844515,5.342218383125635e-32,Upregulated in BRCA_LumA
CISD3,-0.6656256186398612,7.360427115312227e-33,32.13309698342865,5.444168837490133e-32,Not Significant
PPARGC1B,1.3051265299607915,7.482960466858332e-33,32.12592654918704,5.532806589513487e-32,Upregulated in BRCA_Basal
ARL1,-0.5460510980574814,7.565772677447639e-33,32.12114671173654,5.59202175057171e-32,Not Significant
RCOR3,-0.7425293410816927,7.971729939912145e-33,32.09844742241417,5.889951563093893e-32,Not Significant
GCM1,-3.329903296150308,8.037776575605236e-33,32.094864069969105,5.936612663004616e-32,Upregulated in BRCA_LumA
CXCL14,-2.9498842350588896,8.149064064648866e-33,32.08889226793481,6.016642550502534e-32,Upregulated in BRCA_LumA
TFDP2,0.7859682497998555,8.239194720604308e-33,32.084115233143685,6.078813278581776e-32,Not Significant
SRM,0.9067538825494662,8.239194720604308e-33,32.084115233143685,6.078813278581776e-32,Not Significant
SFRS6,-0.42755667092639277,8.284630600602599e-33,32.081726851360095,6.110138413485411e-32,Not Significant
OBFC2A,0.9087179481815021,8.330315307258968e-33,32.079338559984436,6.141624487040587e-32,Not Significant
FBL,1.1624646389378102,8.704914630755763e-33,32.060235483659056,6.415497068744494e-32,Upregulated in BRCA_Basal
GPX7,1.3004670857923935,8.752900549658447e-33,32.0578480059527,6.446231639551041e-32,Upregulated in BRCA_Basal
TCEA3,-0.9014053528663167,8.752900549658447e-33,32.0578480059527,6.446231639551041e-32,Not Significant
ZNF629,-0.5612739858563727,8.849661887328907e-33,32.053073321762334,6.515154740014874e-32,Not Significant
EXD2,-0.5818892781493346,8.996799177633098e-33,32.04591197353206,6.618728057607598e-32,Not Significant
SAR1B,-0.6673273807547158,8.996799177633098e-33,32.04591197353206,6.618728057607598e-32,Not Significant
SNHG4,1.3736431365715538,9.046382813527859e-33,32.04352503826984,6.652820163726331e-32,Upregulated in BRCA_Basal
CHD1,-0.7901844021147582,9.096237823814804e-33,32.041138193414845,6.687087340345116e-32,Not Significant
ISL2,3.232194370131591,9.171532394406552e-33,32.037558095645736,6.740025131390888e-32,Upregulated in BRCA_Basal
S100A10,1.2673118714549283,9.610041934137435e-33,32.017274717250835,7.05975082007275e-32,Upregulated in BRCA_Basal
NEGR1,-1.4583359092550765,9.986753647458857e-33,32.00057566313747,7.333865831730881e-32,Upregulated in BRCA_LumA
RPS7,0.9406834048350177,1.0378126524230344e-32,31.9838810389369,7.618547406946625e-32,Not Significant
MRPS17,1.0372646856893015,1.078472698348319e-32,31.967190844633528,7.914199865776399e-32,Upregulated in BRCA_Basal
DDX11,1.0956047477610127,1.1268814731619069e-32,31.948121761202145,8.266483398761532e-32,Upregulated in BRCA_Basal
SNX3,0.5459813994486697,1.1645985749286719e-32,31.933823745655946,8.537060936186671e-32,Not Significant
CALCOCO2,-0.6745560835449962,1.1645985749286719e-32,31.933823745655946,8.537060936186671e-32,Not Significant
PPYR1,2.8978754300412186,1.1774474576074075e-32,31.92905846371524,8.628166762567424e-32,Upregulated in BRCA_Basal
LOXL1,-1.0665291624683255,1.1839245920134891e-32,31.926675958352426,8.672532944995634e-32,Upregulated in BRCA_LumA
MTIF2,0.5570917076350712,1.1904371093060249e-32,31.924293543394604,8.717126555582091e-32,Not Significant
DOCK7,0.9507819736977102,1.1969852014001596e-32,31.921911218841693,8.761948755736166e-32,Not Significant
SPATA7,-0.5616350732517204,1.230266073567736e-32,31.910000952149463,9.002353529765624e-32,Not Significant
MGAT4A,-1.106677680093359,1.2714180846071833e-32,31.89571161547183,9.300162659525913e-32,Upregulated in BRCA_LumA
SENP3,0.586510013623134,1.2996092712656164e-32,31.886187199108267,9.50298753664573e-32,Not Significant
ILDR1,-0.8111898024774427,1.3357226402699266e-32,31.874283712747893,9.7600986941091e-32,Not Significant
HDAC11,-0.9380826855057174,1.3357226402699266e-32,31.874283712747893,9.7600986941091e-32,Not Significant
TRPV6,1.8251549935530909,1.3803762789368214e-32,31.860002512445867,1.0082791203711534e-31,Upregulated in BRCA_Basal
CLEC7A,2.195307706391125,1.387961345293589e-32,31.857622628808727,1.0134587502752264e-31,Upregulated in BRCA_Basal
TIMP3,-1.2274992240056422,1.450150864272132e-32,31.838586814239044,1.058491477521722e-31,Upregulated in BRCA_LumA
ADAM33,-1.6288676357373837,1.482275476090998e-32,31.829071076634435,1.0815550575545907e-31,Upregulated in BRCA_LumA
GLCCI1,-0.9226465724082425,1.4986017994723603e-32,31.824313750250898,1.0923023702157688e-31,Not Significant
MTHFR,-0.9257257710855287,1.4986017994723603e-32,31.824313750250898,1.0923023702157688e-31,Not Significant
OCIAD1,-0.5092978912058125,1.4986017994723603e-32,31.824313750250898,1.0923023702157688e-31,Not Significant
UBE2B,-0.48461349546653953,1.5068318014191765e-32,31.821935222663672,1.097521295758561e-31,Not Significant
RNF138,0.8351772304470042,1.5068318014191765e-32,31.821935222663672,1.097521295758561e-31,Not Significant
KLK4,-1.3952129556072834,1.5151066853986852e-32,31.819556785479392,1.1031568123140604e-31,Upregulated in BRCA_LumA
SLC35C1,0.848441528797897,1.5234266944296646e-32,31.817178438698043,1.1088211747537375e-31,Not Significant
SCN4B,-1.1516519151441629,1.5743081492262504e-32,31.802910256468532,1.1454487448873832e-31,Upregulated in BRCA_LumA
FUT4,1.0650454938285336,1.6135734690610774e-32,31.792211255558243,1.1736015752639202e-31,Upregulated in BRCA_Basal
CMPK1,0.5895091712742395,1.6268768198700488e-32,31.78864532873243,1.1824391990823117e-31,Not Significant
ARHGEF3,-0.8086486873268123,1.6268768198700488e-32,31.78864532873243,1.1824391990823117e-31,Not Significant
AGAP11,-1.0709354825612771,1.6720129045291307e-32,31.776760375016522,1.2148144750399682e-31,Upregulated in BRCA_LumA
FAHD2A,1.0431853169993792,1.6904135826305908e-32,31.772007026345108,1.2277488810058217e-31,Upregulated in BRCA_Basal
ATAD5,1.0745475420573034,1.76122487472284e-32,31.754185189395468,1.2787265385549622e-31,Upregulated in BRCA_Basal
UBE2CBP,0.9418767985301171,1.7806002976635299e-32,31.74943355835872,1.2923366433484367e-31,Not Significant
SMPX,1.7275193788327055,1.8249723519660102e-32,31.738743710648357,1.3240729390961314e-31,Upregulated in BRCA_Basal
ZNF280C,0.8801269974118582,1.8349809606146894e-32,31.7363684375388,1.3308638865285331e-31,Not Significant
SLURP1,3.726293277365866,1.89618760211629e-32,31.722118697307362,1.3747695130820507e-31,Upregulated in BRCA_Basal
ZNF287,-0.6678491287055901,1.9013787423871593e-32,31.72093136585656,1.3780462393606405e-31,Not Significant
LIPG,2.1369042485680225,1.9170369902149687e-32,31.717369507105634,1.3889041301282038e-31,Upregulated in BRCA_Basal
EGR3,-1.9373373809573313,1.9275468934767368e-32,31.714995047606212,1.3960256675028481e-31,Upregulated in BRCA_LumA
GTDC1,0.6934417227980711,1.9487386564548856e-32,31.71024639980997,1.4108757852202307e-31,Not Significant
RNF182,3.9624796828625284,1.9863824235735653e-32,31.701937136274065,1.437622383311549e-31,Upregulated in BRCA_Basal
ZNF474,-1.08023184633898,2.03584437013309e-32,31.69125542465344,1.4729003803381784e-31,Upregulated in BRCA_LumA
ZNF546,-0.7543622396382159,2.1326331080250606e-32,31.671083852879455,1.5423816041754737e-31,Not Significant
MRPL12,0.9448793400499145,2.215762079305111e-32,31.654476874445503,1.601938208005013e-31,Not Significant
CKM,-2.3294211818166963,2.2462242719897723e-32,31.648546884216575,1.6233895601509737e-31,Upregulated in BRCA_LumA
SYNC,-0.8278414358898963,2.2833282938993725e-32,31.641431641738524,1.6496242934587085e-31,Not Significant
WWTR1,1.2313632336413198,2.3084017838794193e-32,31.63668859875053,1.6671519817542389e-31,Upregulated in BRCA_Basal
C14orf179,-0.6584029043008042,2.3658212365948884e-32,31.62601807411783,1.7080197090940858e-31,Not Significant
TMEM217,1.413002184032766,2.3983314589139074e-32,31.620090795870386,1.730881634681518e-31,Upregulated in BRCA_Basal
SLU7,-0.42381787338965393,2.4312852614602247e-32,31.614164082616984,1.7540475033277388e-31,Not Significant
TRAIP,0.815135330300452,2.471423816199807e-32,31.607052772504026,1.7823786945795303e-31,Not Significant
TUBA4A,1.5116221379397634,2.4917391592154196e-32,31.60349742254356,1.7963985969354176e-31,Upregulated in BRCA_Basal
C12orf26,-0.6346533265751193,2.5397887961342147e-32,31.595202396957692,1.8303964355139382e-31,Not Significant
LRP12,1.13429361570156,2.546727725095841e-32,31.59401748370118,1.8347527901515613e-31,Upregulated in BRCA_Basal
NLRP12,-1.5107921292274797,2.5887584008571476e-32,31.58690847875422,1.8643785492729716e-31,Upregulated in BRCA_LumA
GPR39,-1.407910502576215,2.6314778126484304e-32,31.579800287392846,1.8944793599972102e-31,Upregulated in BRCA_LumA
KRT78,5.268044489699848,2.696872868701331e-32,31.569139525821054,1.9408782013333537e-31,Upregulated in BRCA_Basal
OR2W3,-1.1698570850189491,2.786582949337249e-32,31.554928024596563,2.0040346636698796e-31,Upregulated in BRCA_LumA
SMCR7,-0.7310037489019445,2.786582949337249e-32,31.554928024596563,2.0040346636698796e-31,Not Significant
ESRP1,0.6960665556840168,2.871417388559365e-32,31.54190367397063,2.0643217231415926e-31,Not Significant
MAPKSP1,-0.4988190489480135,2.894995860452843e-32,31.538352052932666,2.0805437851058294e-31,Not Significant
LRRC32,-1.001769838463768,2.934721295476982e-32,31.53243313652325,2.107616784760123e-31,Upregulated in BRCA_LumA
SNAI1,1.1918468591932445,2.934721295476982e-32,31.53243313652325,2.107616784760123e-31,Upregulated in BRCA_Basal
NUDT16P1,-1.552010516249474,2.950762610678588e-32,31.53006572815484,2.11839563491614e-31,Upregulated in BRCA_LumA
TMPRSS12,3.011799607950653,3.007595935588878e-32,31.521780510743774,2.1584418820011405e-31,Upregulated in BRCA_Basal
SEC61A1,0.4973636607417262,3.0158032253610376e-32,31.520596998653655,2.1635751950334886e-31,Not Significant
ZNF721,-0.602823702888651,3.0322845821345675e-32,31.51823004227122,2.174638764636038e-31,Not Significant
TIPRL,0.5824181370892418,3.048855374870007e-32,31.515863176285848,2.1857587205304963e-31,Not Significant
THSD1P1,-0.7494099164576149,3.082267198130529e-32,31.511129715506076,2.208940215551596e-31,Not Significant
WDR5,0.6010108822225513,3.090676807407602e-32,31.509946406809224,2.214193670893477e-31,Not Significant
TOP1MT,1.1276300422602312,3.133067832562112e-32,31.504030202313153,2.243779608673976e-31,Upregulated in BRCA_Basal
MON2,-0.6160866318821678,3.23717653243846e-32,31.489833616639,2.3175292425880087e-31,Not Significant
DGCR9,1.727364746191503,3.2548588864193526e-32,31.487467835414645,2.328563271671976e-31,Upregulated in BRCA_Basal
SIKE1,0.5751651649455982,3.2548588864193526e-32,31.487467835414645,2.328563271671976e-31,Not Significant
E2F7,1.5261427517605557,3.2905118249749e-32,31.48273654415524,2.3532492723888114e-31,Upregulated in BRCA_Basal
