Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	sno(s)RNA 3'-end processing (GO:0031126)	1/12	1.136443e-01	3.098685e-01	0	0	9.040201e+00	1.965956e+01	DKC1
GO_Biological_Process_2021	positive regulation of protein localization to chromosome, telomeric region (GO:1904816)	1/12	1.136443e-01	3.098685e-01	0	0	9.040201e+00	1.965956e+01	DKC1
GO_Biological_Process_2021	mesoderm morphogenesis (GO:0048332)	1/12	1.136443e-01	3.098685e-01	0	0	9.040201e+00	1.965956e+01	TBX19
GO_Biological_Process_2021	mitochondrial electron transport, ubiquinol to cytochrome c (GO:0006122)	1/12	1.136443e-01	3.098685e-01	0	0	9.040201e+00	1.965956e+01	UQCRHL
GO_Biological_Process_2021	Notch signaling pathway (GO:0007219)	2/60	1.210294e-01	3.194952e-01	0	0	3.438175e+00	7.260469e+00	YBX1;DLGAP5
GO_Biological_Process_2021	pseudouridine synthesis (GO:0001522)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	DKC1
GO_Biological_Process_2021	pteridine-containing compound metabolic process (GO:0042558)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	MTHFD1L
GO_Biological_Process_2021	negative regulation of cellular senescence (GO:2000773)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	YBX1
GO_Biological_Process_2021	negative regulation of chromatin organization (GO:1905268)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	HMGA1
GO_Biological_Process_2021	negative regulation of chromatin silencing (GO:0031936)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	HMGA1
GO_Biological_Process_2021	negative regulation of gene silencing (GO:0060969)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	HMGA1
GO_Biological_Process_2021	regulation of cell aging (GO:0090342)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	FOXM1
GO_Biological_Process_2021	chromatin organization involved in regulation of transcription (GO:0034401)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	CHEK1
GO_Biological_Process_2021	cranial nerve development (GO:0021545)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	POU4F1
GO_Biological_Process_2021	regulation of mitotic cell cycle spindle assembly checkpoint (GO:0090266)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	NDC80
GO_Biological_Process_2021	regulation of mRNA metabolic process (GO:1903311)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	SRPK1
GO_Biological_Process_2021	endochondral bone morphogenesis (GO:0060350)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	FOXC1
GO_Biological_Process_2021	plasma membrane tubulation (GO:0097320)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	MICALL1
GO_Biological_Process_2021	positive regulation of cell aging (GO:0090343)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	HMGA1
GO_Biological_Process_2021	response to muramyl dipeptide (GO:0032495)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	RIPK2
GO_Biological_Process_2021	positive regulation of purine nucleotide biosynthetic process (GO:1900373)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	ENO1
GO_Biological_Process_2021	tRNA 5'-leader removal (GO:0001682)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	POP1
GO_Biological_Process_2021	mitotic DNA integrity checkpoint signaling (GO:0044774)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	CHEK2
GO_Biological_Process_2021	negative regulation of adenylate cyclase activity (GO:0007194)	1/13	1.225132e-01	3.194952e-01	0	0	8.286432e+00	1.739767e+01	GABBR2
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	15/1079	1.238706e-01	3.223327e-01	0	0	1.427759e+00	2.981900e+00	FOXC1;CEBPB;HMGA1;YBX1;POU4F1;POU5F1;AURKA;SLC7A5;CHEK2;MYBL2;IGF2BP3;SLC26A9;VGLL1;EZH2;ZNF695
GO_Biological_Process_2021	regulation of DNA-templated transcription, initiation (GO:2000142)	2/61	1.243458e-01	3.228674e-01	0	0	3.379729e+00	7.045685e+00	CEBPB;MED30
GO_Biological_Process_2021	regulation of phosphorylation (GO:0042325)	3/125	1.301487e-01	3.260553e-01	0	0	2.456270e+00	5.008525e+00	NUP93;MCM7;ROPN1
GO_Biological_Process_2021	regulation of programmed cell death (GO:0043067)	4/194	1.303649e-01	3.260553e-01	0	0	2.106337e+00	4.291490e+00	ANP32E;BIRC5;POU4F1;LRP8
GO_Biological_Process_2021	positive regulation of DNA metabolic process (GO:0051054)	2/63	1.310431e-01	3.260553e-01	0	0	3.268588e+00	6.642518e+00	RAD51;RNF8
GO_Biological_Process_2021	activation of cysteine-type endopeptidase activity (GO:0097202)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	RIPK2
GO_Biological_Process_2021	pyrimidine nucleoside biosynthetic process (GO:0046134)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	UCK2
GO_Biological_Process_2021	quinone biosynthetic process (GO:1901663)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	PDSS1
GO_Biological_Process_2021	negative regulation of cyclase activity (GO:0031280)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	GABBR2
GO_Biological_Process_2021	negative regulation of DNA-templated transcription, elongation (GO:0032785)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	RNF8
GO_Biological_Process_2021	negative regulation of pri-miRNA transcription by RNA polymerase II (GO:1902894)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	POU5F1
GO_Biological_Process_2021	neuron fate commitment (GO:0048663)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	POU4F1
GO_Biological_Process_2021	nuclear pore organization (GO:0006999)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	NUP93
GO_Biological_Process_2021	covalent chromatin modification (GO:0016569)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	AURKB
GO_Biological_Process_2021	ovarian follicle development (GO:0001541)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	CEBPB
GO_Biological_Process_2021	dicarboxylic acid catabolic process (GO:0043649)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	PM20D2
GO_Biological_Process_2021	regulation of retinoic acid receptor signaling pathway (GO:0048385)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	EZH2
GO_Biological_Process_2021	response to chemokine (GO:1990868)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	FOXC1
GO_Biological_Process_2021	response to X-ray (GO:0010165)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	BLM
GO_Biological_Process_2021	ribonucleoside monophosphate biosynthetic process (GO:0009156)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	GMPS
GO_Biological_Process_2021	positive regulation of SMAD protein signal transduction (GO:0060391)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	NUP93
GO_Biological_Process_2021	vascular endothelial growth factor signaling pathway (GO:0038084)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	FOXC1
GO_Biological_Process_2021	potassium ion export across plasma membrane (GO:0097623)	1/14	1.312938e-01	3.260553e-01	0	0	7.648628e+00	1.552915e+01	KCNK5
GO_Biological_Process_2021	regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	2/64	1.344226e-01	3.331342e-01	0	0	3.215705e+00	6.453171e+00	CEBPB;MED30
GO_Biological_Process_2021	acute-phase response (GO:0006953)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	CEBPB
GO_Biological_Process_2021	regulation of integrin activation (GO:0033623)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	KIF14
GO_Biological_Process_2021	contractile actin filament bundle assembly (GO:0030038)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	FAM171A1
GO_Biological_Process_2021	peptidyl-arginine modification (GO:0018195)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	ART3
GO_Biological_Process_2021	embryonic cranial skeleton morphogenesis (GO:0048701)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	MTHFD1L
GO_Biological_Process_2021	positive regulation of keratinocyte differentiation (GO:0045618)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	FOXC1
GO_Biological_Process_2021	positive regulation of osteoclast differentiation (GO:0045672)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	POU4F1
GO_Biological_Process_2021	stress fiber assembly (GO:0043149)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	FAM171A1
GO_Biological_Process_2021	positive regulation of protein export from nucleus (GO:0046827)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	GTSE1
GO_Biological_Process_2021	synaptonemal complex assembly (GO:0007130)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	TRIP13
GO_Biological_Process_2021	synaptonemal complex organization (GO:0070193)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	TRIP13
GO_Biological_Process_2021	positive regulation of telomerase RNA localization to Cajal body (GO:1904874)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	DKC1
GO_Biological_Process_2021	tRNA 5'-end processing (GO:0099116)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	POP1
GO_Biological_Process_2021	ubiquinone biosynthetic process (GO:0006744)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	PDSS1
GO_Biological_Process_2021	ubiquinone metabolic process (GO:0006743)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	PDSS1
GO_Biological_Process_2021	mitotic intra-S DNA damage checkpoint signaling (GO:0031573)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	CHEK2
GO_Biological_Process_2021	mitotic recombination (GO:0006312)	1/15	1.399869e-01	3.351287e-01	0	0	7.101938e+00	1.396388e+01	RAD51
GO_Biological_Process_2021	ncRNA processing (GO:0034470)	4/201	1.428592e-01	3.413223e-01	0	0	2.030768e+00	3.951662e+00	POP1;DKC1;TEX10;BYSL
GO_Biological_Process_2021	regulation of gene silencing by miRNA (GO:0060964)	2/67	1.446754e-01	3.449729e-01	0	0	3.066822e+00	5.928974e+00	NUP93;POU5F1
GO_Biological_Process_2021	regulation of cell motility (GO:2000145)	3/133	1.485253e-01	3.453716e-01	0	0	2.304178e+00	4.394068e+00	KIF14;MEMO1;PRKX
GO_Biological_Process_2021	purine ribonucleoside monophosphate biosynthetic process (GO:0009168)	1/16	1.485935e-01	3.453716e-01	0	0	6.628141e+00	1.263682e+01	GMPS
GO_Biological_Process_2021	negative regulation of DNA replication (GO:0008156)	1/16	1.485935e-01	3.453716e-01	0	0	6.628141e+00	1.263682e+01	GTPBP4
GO_Biological_Process_2021	regulation of ATP biosynthetic process (GO:2001169)	1/16	1.485935e-01	3.453716e-01	0	0	6.628141e+00	1.263682e+01	ENO1
GO_Biological_Process_2021	B cell activation involved in immune response (GO:0002312)	1/16	1.485935e-01	3.453716e-01	0	0	6.628141e+00	1.263682e+01	RNF8
GO_Biological_Process_2021	negative regulation of lyase activity (GO:0051350)	1/16	1.485935e-01	3.453716e-01	0	0	6.628141e+00	1.263682e+01	GABBR2
GO_Biological_Process_2021	neural tube development (GO:0021915)	1/16	1.485935e-01	3.453716e-01	0	0	6.628141e+00	1.263682e+01	STIL
GO_Biological_Process_2021	nuclear transport (GO:0051169)	1/16	1.485935e-01	3.453716e-01	0	0	6.628141e+00	1.263682e+01	HMGA1
GO_Biological_Process_2021	odontogenesis of dentin-containing tooth (GO:0042475)	1/16	1.485935e-01	3.453716e-01	0	0	6.628141e+00	1.263682e+01	FOXC1
GO_Biological_Process_2021	oogenesis (GO:0048477)	1/16	1.485935e-01	3.453716e-01	0	0	6.628141e+00	1.263682e+01	TRIP13
GO_Biological_Process_2021	regulation of phosphate metabolic process (GO:0019220)	1/16	1.485935e-01	3.453716e-01	0	0	6.628141e+00	1.263682e+01	MCM7
GO_Biological_Process_2021	regulation of rRNA processing (GO:2000232)	1/16	1.485935e-01	3.453716e-01	0	0	6.628141e+00	1.263682e+01	RIOK1
GO_Biological_Process_2021	protein localization to microtubule organizing center (GO:1905508)	1/16	1.485935e-01	3.453716e-01	0	0	6.628141e+00	1.263682e+01	STIL
GO_Biological_Process_2021	cellular response to light stimulus (GO:0071482)	2/70	1.550849e-01	3.575397e-01	0	0	2.931075e+00	5.462887e+00	CDC25A;AURKB
GO_Biological_Process_2021	kidney development (GO:0001822)	2/70	1.550849e-01	3.575397e-01	0	0	2.931075e+00	5.462887e+00	FOXC1;PRKX
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	27/2206	1.567002e-01	3.575397e-01	0	0	1.262092e+00	2.339188e+00	SUV39H2;FOXC1;CEBPB;ENO1;YBX1;FOXM1;AURKB;MED30;NCK2;E2F2;E2F3;MYBL2;BCL11A;RIPK2;CBX2;IFRD1;PLK1;HMGA1;DEK;POU4F1;TBX19;POU5F1;RGMA;YEATS2;RCOR2;VGLL1;EZH2
GO_Biological_Process_2021	positive regulation of DNA replication (GO:0045740)	1/17	1.571144e-01	3.575397e-01	0	0	6.213568e+00	1.149996e+01	CDT1
GO_Biological_Process_2021	histone H2A ubiquitination (GO:0033522)	1/17	1.571144e-01	3.575397e-01	0	0	6.213568e+00	1.149996e+01	RNF8
GO_Biological_Process_2021	stabilization of membrane potential (GO:0030322)	1/17	1.571144e-01	3.575397e-01	0	0	6.213568e+00	1.149996e+01	KCNK5
GO_Biological_Process_2021	positive regulation of stem cell differentiation (GO:2000738)	1/17	1.571144e-01	3.575397e-01	0	0	6.213568e+00	1.149996e+01	FOXC1
GO_Biological_Process_2021	positive regulation of stem cell proliferation (GO:2000648)	1/17	1.571144e-01	3.575397e-01	0	0	6.213568e+00	1.149996e+01	CCNE1
GO_Biological_Process_2021	mesonephric tubule development (GO:0072164)	1/17	1.571144e-01	3.575397e-01	0	0	6.213568e+00	1.149996e+01	FOXC1
GO_Biological_Process_2021	positive regulation of telomere capping (GO:1904355)	1/17	1.571144e-01	3.575397e-01	0	0	6.213568e+00	1.149996e+01	AURKB
GO_Biological_Process_2021	positive regulation of transcription of Notch receptor target (GO:0007221)	1/17	1.571144e-01	3.575397e-01	0	0	6.213568e+00	1.149996e+01	DLGAP5
GO_Biological_Process_2021	negative regulation of supramolecular fiber organization (GO:1902904)	2/72	1.621027e-01	3.669700e-01	0	0	2.847042e+00	5.180264e+00	TPX2;STMN1
GO_Biological_Process_2021	regulation of cellular component organization (GO:0051128)	3/139	1.628250e-01	3.669700e-01	0	0	2.201851e+00	3.996535e+00	HJURP;KIF14;AURKA
GO_Biological_Process_2021	negative regulation of double-strand break repair via homologous recombination (GO:2000042)	1/18	1.655504e-01	3.669700e-01	0	0	5.847768e+00	1.051709e+01	FANCB
GO_Biological_Process_2021	negative regulation of Rho protein signal transduction (GO:0035024)	1/18	1.655504e-01	3.669700e-01	0	0	5.847768e+00	1.051709e+01	STMN1
GO_Biological_Process_2021	chromatin disassembly (GO:0031498)	1/18	1.655504e-01	3.669700e-01	0	0	5.847768e+00	1.051709e+01	HMGA1
GO_Biological_Process_2021	nucleosome disassembly (GO:0006337)	1/18	1.655504e-01	3.669700e-01	0	0	5.847768e+00	1.051709e+01	HMGA1
GO_Biological_Process_2021	regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901028)	1/18	1.655504e-01	3.669700e-01	0	0	5.847768e+00	1.051709e+01	FZD9
GO_Biological_Process_2021	embryonic axis specification (GO:0000578)	1/18	1.655504e-01	3.669700e-01	0	0	5.847768e+00	1.051709e+01	STIL
GO_Biological_Process_2021	endothelial cell proliferation (GO:0001935)	1/18	1.655504e-01	3.669700e-01	0	0	5.847768e+00	1.051709e+01	PRKX
GO_Biological_Process_2021	regulation of telomerase RNA localization to Cajal body (GO:1904872)	1/18	1.655504e-01	3.669700e-01	0	0	5.847768e+00	1.051709e+01	DKC1
GO_Biological_Process_2021	positive regulation of CREB transcription factor activity (GO:0032793)	1/18	1.655504e-01	3.669700e-01	0	0	5.847768e+00	1.051709e+01	LRP8
GO_Biological_Process_2021	release of cytochrome c from mitochondria (GO:0001836)	1/18	1.655504e-01	3.669700e-01	0	0	5.847768e+00	1.051709e+01	FZD9
GO_Biological_Process_2021	tRNA metabolic process (GO:0006399)	1/18	1.655504e-01	3.669700e-01	0	0	5.847768e+00	1.051709e+01	POP1
GO_Biological_Process_2021	protein localization to centrosome (GO:0071539)	1/18	1.655504e-01	3.669700e-01	0	0	5.847768e+00	1.051709e+01	STIL
GO_Biological_Process_2021	negative regulation of protein binding (GO:0032091)	2/74	1.691769e-01	3.736249e-01	0	0	2.767677e+00	4.917637e+00	AURKB;AURKA
GO_Biological_Process_2021	cellular response to amino acid starvation (GO:0034198)	2/74	1.691769e-01	3.736249e-01	0	0	2.767677e+00	4.917637e+00	CEBPB;ATP6V1C2
GO_Biological_Process_2021	protein localization to organelle (GO:0033365)	3/142	1.701252e-01	3.743905e-01	0	0	2.154001e+00	3.815210e+00	MICALL1;YBX1;ROPN1
GO_Biological_Process_2021	neuron development (GO:0048666)	3/143	1.725796e-01	3.743905e-01	0	0	2.138506e+00	3.757135e+00	STMN1;MICALL1;POU4F1
GO_Biological_Process_2021	response to amino acid starvation (GO:1990928)	2/75	1.727335e-01	3.743905e-01	0	0	2.729625e+00	4.793235e+00	CEBPB;ATP6V1C2
GO_Biological_Process_2021	regulation of centriole replication (GO:0046599)	1/19	1.739024e-01	3.743905e-01	0	0	5.522613e+00	9.660493e+00	STIL
GO_Biological_Process_2021	regulation of mitotic spindle assembly (GO:1901673)	1/19	1.739024e-01	3.743905e-01	0	0	5.522613e+00	9.660493e+00	PLK1
GO_Biological_Process_2021	DNA double-strand break processing (GO:0000729)	1/19	1.739024e-01	3.743905e-01	0	0	5.522613e+00	9.660493e+00	BLM
GO_Biological_Process_2021	peptidyl-lysine dimethylation (GO:0018027)	1/19	1.739024e-01	3.743905e-01	0	0	5.522613e+00	9.660493e+00	SUV39H2
GO_Biological_Process_2021	pore complex assembly (GO:0046931)	1/19	1.739024e-01	3.743905e-01	0	0	5.522613e+00	9.660493e+00	NUP93
GO_Biological_Process_2021	establishment of skin barrier (GO:0061436)	1/19	1.739024e-01	3.743905e-01	0	0	5.522613e+00	9.660493e+00	STMN1
GO_Biological_Process_2021	regulation of water loss via skin (GO:0033561)	1/19	1.739024e-01	3.743905e-01	0	0	5.522613e+00	9.660493e+00	STMN1
GO_Biological_Process_2021	positive regulation of establishment of protein localization (GO:1904951)	1/19	1.739024e-01	3.743905e-01	0	0	5.522613e+00	9.660493e+00	DKC1
GO_Biological_Process_2021	positive regulation of mitochondrial fission (GO:0090141)	1/19	1.739024e-01	3.743905e-01	0	0	5.522613e+00	9.660493e+00	AURKA
GO_Biological_Process_2021	mesenchymal cell development (GO:0014031)	1/19	1.739024e-01	3.743905e-01	0	0	5.522613e+00	9.660493e+00	FOXC1
GO_Biological_Process_2021	ureteric bud development (GO:0001657)	1/19	1.739024e-01	3.743905e-01	0	0	5.522613e+00	9.660493e+00	FOXC1
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	9/625	1.754927e-01	3.746717e-01	0	0	1.467464e+00	2.553620e+00	CDC123;RIPK2;CHEK1;KIF14;BIRC5;TTK;FOXM1;EZH2;IL12RB2
GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition (GO:0010717)	2/76	1.763025e-01	3.746717e-01	0	0	2.692602e+00	4.673156e+00	FOXC1;EZH2
GO_Biological_Process_2021	chloride transport (GO:0006821)	2/76	1.763025e-01	3.746717e-01	0	0	2.692602e+00	4.673156e+00	CLCN4;SLC26A9
GO_Biological_Process_2021	establishment of protein localization to organelle (GO:0072594)	2/76	1.763025e-01	3.746717e-01	0	0	2.692602e+00	4.673156e+00	NUP93;E2F3
GO_Biological_Process_2021	regulation of T cell proliferation (GO:0042129)	2/76	1.763025e-01	3.746717e-01	0	0	2.692602e+00	4.673156e+00	CEBPB;NCK2
GO_Biological_Process_2021	RNA transport (GO:0050658)	2/76	1.763025e-01	3.746717e-01	0	0	2.692602e+00	4.673156e+00	XPO5;YBX1
GO_Biological_Process_2021	protein import into nucleus (GO:0006606)	2/76	1.763025e-01	3.746717e-01	0	0	2.692602e+00	4.673156e+00	NUP93;E2F3
GO_Biological_Process_2021	import into nucleus (GO:0051170)	2/77	1.798830e-01	3.746717e-01	0	0	2.656566e+00	4.557202e+00	NUP93;E2F3
GO_Biological_Process_2021	protein-DNA complex disassembly (GO:0032986)	1/20	1.821712e-01	3.746717e-01	0	0	5.231685e+00	8.908557e+00	HMGA1
GO_Biological_Process_2021	purine ribonucleoside monophosphate metabolic process (GO:0009167)	1/20	1.821712e-01	3.746717e-01	0	0	5.231685e+00	8.908557e+00	GMPS
GO_Biological_Process_2021	negative regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045736)	1/20	1.821712e-01	3.746717e-01	0	0	5.231685e+00	8.908557e+00	PLK1
GO_Biological_Process_2021	cellular modified amino acid biosynthetic process (GO:0042398)	1/20	1.821712e-01	3.746717e-01	0	0	5.231685e+00	8.908557e+00	PTDSS1
GO_Biological_Process_2021	cellular response to nitrogen compound (GO:1901699)	1/20	1.821712e-01	3.746717e-01	0	0	5.231685e+00	8.908557e+00	BLM
